# Accelerometer Data File
# Started @Fri Dec 02 13:38:06 CST 2016
#
#
# sensor Vendor: hTC Corp.
# sensor Name: Accelerometer Sensor
# sensor Resolution: 0.01m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
9.7 11.66 1.38 10
9.019 10.94 1.35 10
8.69 10.53 1.22 10
8.54 10.019 1.01 10
8.61 9.54 0.799 10
8.559 9.059 0.68 9
8.309 8.3 0.81 10
8.269 7.74 0.979 10
7.91 7.299 1.05 10
7.71 6.879 1.12 10
7.29 6.52 1.199 10
7.049 6.069 1.189 10
6.839 5.71 0.909 10
6.589 5.52 0.74 10
6.29 5.37 0.58 10
6.259 5.13 0.459 10
6.42 4.96 0.41 10
6.66 5.12 0.399 10
6.649 5.359 0.26 10
6.48 5.299 0.329 10
5.91 4.69 0.25 10
5.109 4.38 0.25 10
4.06 4.62 0.269 10
3.09 4.75 0.48 10
2.389 4.759 0.29 10
2.419 4.72 0.179 10
2.55 4.48 0.0 10
3.09 4.39 -0.32 10
3.37 4.48 -0.31 10
3.36 4.74 -0.39 10
2.96 4.92 -0.45 10
1.93 5.33 -0.299 10
1.01 5.6 -0.359 10
0.38 5.7 -0.089 10
-0.089 5.67 -0.12 9
-0.429 5.5 -0.049 10
-0.16 5.529 -0.179 10
-0.08 5.609 -0.06 10
-0.14 5.72 -0.19 10
0.0 5.67 -0.179 10
0.14 5.77 -0.31 10
-0.049 5.859 -0.489 10
-0.32 6.049 -0.45 10
-0.669 6.049 -0.78 10
-1.1 6.06 -0.859 10
-1.26 6.109 -1.1 10
-1.36 6.23 -1.24 10
-1.11 6.37 -1.3 10
-1.0 6.549 -1.319 10
-0.969 6.759 -1.449 10
-0.89 7.259 -1.41 10
-0.96 7.54 -1.29 10
-1.0 7.89 -1.27 10
-1.079 8.179 -1.05 10
-1.27 8.389 -0.89 10
-1.449 8.48 -0.669 10
-1.599 8.54 -0.459 10
-1.5 8.7 -0.5 10
-1.27 8.58 -0.489 10
-0.859 8.599 -0.599 10
-0.489 8.72 -0.63 10
-0.41 8.91 -0.7 10
-0.41 9.13 -0.789 9
-0.64 9.28 -0.9 10
-0.82 9.559 -0.9 10
-1.02 9.87 -0.76 10
-1.1 10.13 -0.68 9
-0.76 10.37 -0.55 10
-0.429 10.46 -0.42 10
-0.22 10.519 -0.21 10
-0.08 10.7 -0.14 10
-0.24 10.91 0.12 10
-0.42 10.95 0.149 10
-0.71 10.82 0.329 10
-0.88 10.79 0.5 10
-0.9 10.54 0.58 10
-0.859 10.25 0.75 10
-0.59 10.12 0.93 10
-0.37 10.04 0.94 10
0.03 9.94 1.09 10
0.26 10.23 1.079 10
0.08 10.53 1.06 10
-0.19 10.769 1.06 10
-0.47 11.2 1.29 10
-0.76 11.429 1.469 10
-1.01 11.29 1.62 10
-1.27 10.84 1.8 10
-1.03 10.28 1.92 10
-0.459 9.84 2.08 10
0.03 9.38 2.139 10
0.849 9.15 2.46 10
1.09 8.929 2.46 10
1.01 8.69 2.44 10
0.76 8.58 2.49 10
0.179 8.46 2.409 9
-0.199 8.16 2.25 10
-0.78 8.059 2.22 10
-1.23 7.95 2.23 10
-1.579 7.919 2.35 10
-1.75 8.01 2.399 10
-1.76 8.179 2.56 10
-1.5 8.53 2.73 10
-1.29 8.679 3.0 10
-0.989 8.88 3.46 10
-0.859 9.019 3.73 10
-1.05 8.83 3.879 10
-1.339 8.809 3.83 10
-1.719 8.88 3.639 10
-2.11 8.86 3.429 10
-2.31 8.97 3.139 10
-2.28 9.22 2.99 10
-1.969 9.46 3.09 10
-1.67 9.69 3.179 10
-1.319 9.96 3.51 10
-1.05 10.21 3.81 10
-0.65 10.429 4.049 10
-0.19 10.45 4.36 10
0.35 10.42 4.43 10
0.65 10.34 4.4 10
0.799 10.17 4.33 10
0.74 10.019 4.15 10
0.35 9.969 3.939 10
0.089 9.83 3.87 10
-0.17 9.719 3.959 9
-0.45 9.57 3.78 10
-0.44 9.429 4.029 10
-0.359 9.44 4.08 10
-0.19 9.32 4.11 10
0.14 9.25 4.13 10
0.32 9.24 4.1 10
0.269 9.25 3.899 10
0.12 9.22 3.79 10
-0.16 9.29 3.6 10
-0.37 9.3 3.76 10
-0.489 9.24 3.8 10
-0.5 9.25 3.879 10
-0.47 9.26 3.959 10
-0.25 9.28 4.2 10
-0.089 9.38 4.2 10
0.179 9.37 4.41 10
0.32 9.37 4.43 10
0.42 9.41 4.5 10
0.44 9.33 4.47 10
0.399 9.25 4.25 10
0.31 9.09 4.12 10
0.21 8.97 4.02 10
0.089 8.94 3.85 10
0.12 8.78 3.8 10
0.229 8.8 3.73 10
0.41 8.809 3.689 10
0.42 8.86 3.699 10
0.399 8.97 3.669 9
0.24 8.96 3.61 10
0.12 8.98 3.659 10
0.04 8.97 3.689 10
-0.049 9.01 3.76 10
-0.04 9.04 3.879 10
-0.04 9.03 3.929 10
0.049 9.12 4.08 10
0.19 9.139 4.19 10
0.299 9.19 4.33 10
0.37 9.26 4.36 10
0.48 9.21 4.44 10
0.52 9.22 4.49 10
0.51 9.26 4.509 10
0.55 9.21 4.54 10
0.59 9.22 4.43 10
0.47 9.19 4.33 10
0.429 9.2 4.29 10
0.299 9.12 4.19 10
0.21 9.09 4.15 10
0.16 9.01 4.17 10
0.21 8.95 4.279 10
0.22 8.88 4.22 10
0.12 8.86 4.21 10
0.06 8.83 4.14 10
0.26 8.87 4.24 10
0.31 8.87 4.259 10
0.44 8.88 4.29 10
0.48 8.849 4.33 9
0.47 8.9 4.299 10
0.47 8.88 4.279 10
0.399 8.84 4.279 10
0.32 8.8 4.22 10
0.29 8.769 4.25 10
0.29 8.74 4.279 10
0.28 8.73 4.23 10
0.32 8.75 4.35 10
0.25 8.75 4.27 10
0.179 8.7 4.31 10
0.21 8.72 4.25 10
0.19 8.78 4.319 10
0.14 8.82 4.299 10
0.149 8.79 4.299 10
0.179 8.84 4.31 10
0.12 8.849 4.339 10
0.16 8.87 4.41 10
0.22 8.889 4.44 10
0.32 8.91 4.5 10
0.429 8.92 4.61 10
0.42 8.92 4.67 10
0.28 8.87 4.63 10
0.16 8.79 4.62 10
0.02 8.76 4.58 10
-0.07 8.69 4.5 10
-0.049 8.66 4.47 10
-0.01 8.63 4.45 10
0.08 8.67 4.569 9
0.179 8.73 4.509 10
0.179 8.79 4.56 10
0.14 8.82 4.549 10
0.16 8.84 4.56 10
0.16 8.79 4.52 10
0.08 8.83 4.42 10
0.04 8.84 4.42 10
0.01 8.86 4.39 10
0.07 8.82 4.39 10
0.149 8.92 4.48 10
0.28 8.9 4.49 10
0.41 8.9 4.56 10
0.47 8.95 4.62 10
0.48 8.98 4.68 10
0.45 8.99 4.72 10
0.42 8.929 4.62 10
0.35 8.84 4.589 10
0.299 8.769 4.509 10
0.29 8.69 4.43 10
0.26 8.69 4.39 10
0.269 8.59 4.339 10
0.34 8.58 4.259 10
0.359 8.65 4.299 10
0.35 8.74 4.259 10
0.26 8.72 4.259 10
0.24 8.73 4.31 10
0.19 8.74 4.41 10
0.199 8.769 4.43 10
0.199 8.75 4.42 9
0.19 8.76 4.509 10
0.179 8.76 4.48 10
0.199 8.73 4.56 10
0.21 8.73 4.54 10
0.26 8.79 4.54 10
0.34 8.809 4.47 10
0.329 8.86 4.46 10
0.44 8.9 4.42 10
0.48 8.97 4.45 10
0.51 9.01 4.5 10
0.51 9.03 4.42 10
0.57 9.03 4.54 10
0.53 9.019 4.529 10
0.52 8.96 4.54 10
0.5 8.91 4.49 10
0.47 8.92 4.509 10
0.37 8.889 4.42 10
0.35 8.849 4.37 10
0.42 8.809 4.29 10
0.429 8.74 4.37 10
0.44 8.76 4.33 10
0.35 8.75 4.319 10
0.26 8.809 4.23 10
0.16 8.849 4.2 10
0.149 8.849 4.17 10
0.21 8.87 4.27 10
0.24 8.9 4.259 10
0.29 8.929 4.29 9
0.26 8.94 4.31 10
0.29 8.94 4.319 10
0.24 8.929 4.36 10
0.22 8.91 4.36 10
0.229 8.889 4.36 10
0.19 8.84 4.39 10
0.12 8.809 4.4 10
0.03 8.769 4.37 10
0.04 8.66 4.48 10
0.02 8.639 4.48 10
0.089 8.57 4.589 10
0.08 8.57 4.69 10
0.25 8.55 4.79 10
0.25 8.519 4.88 10
0.29 8.46 4.859 10
0.26 8.46 4.859 10
0.16 8.42 4.859 10
0.11 8.45 4.89 10
0.149 8.5 4.96 10
0.25 8.46 5.029 10
0.269 8.51 5.0 10
0.359 8.519 5.0 10
0.37 8.48 5.0 10
0.399 8.519 5.0 10
0.459 8.519 4.88 10
0.459 8.49 4.77 10
0.359 8.54 4.65 10
0.269 8.55 4.529 9
0.22 8.559 4.49 10
0.24 8.519 4.49 10
0.269 8.57 4.54 10
0.299 8.58 4.58 10
0.34 8.62 4.56 10
0.32 8.75 4.61 10
0.28 9.03 4.6 10
0.34 9.17 4.77 10
0.64 9.32 5.02 10
1.069 9.44 5.279 10
1.569 9.51 5.609 10
2.02 9.54 5.7 10
2.35 9.57 5.799 10
2.44 9.41 5.7 10
2.45 9.28 5.43 10
2.27 9.01 5.23 10
2.09 8.73 4.99 10
1.849 8.389 4.66 10
1.65 8.16 4.46 10
1.569 7.93 4.23 10
1.459 7.759 4.089 10
1.51 7.66 4.0 10
1.51 7.58 4.029 10
1.589 7.56 4.049 10
1.67 7.56 4.089 10
1.62 7.54 4.1 10
1.55 7.58 4.1 10
1.39 7.54 4.12 9
1.23 7.56 4.18 10
1.14 7.54 4.22 10
1.329 7.399 4.39 10
1.5 7.279 4.47 10
1.73 7.16 4.569 10
1.88 7.109 4.5 10
1.979 7.02 4.45 10
2.05 6.98 4.2 10
2.1 6.95 3.87 10
2.07 6.83 3.52 10
2.08 6.66 3.08 10
1.99 6.45 2.939 10
2.159 6.04 3.12 10
2.669 5.569 3.58 10
3.22 5.359 3.949 10
3.659 5.12 4.5 10
3.649 5.02 4.779 10
3.83 4.81 4.9 10
3.73 4.72 4.75 10
3.629 4.67 4.54 10
3.49 4.5 4.15 10
3.32 4.27 3.83 10
3.199 4.14 3.55 10
2.939 4.02 3.3 10
2.84 3.929 3.21 10
2.78 3.75 3.02 10
2.54 3.689 3.04 10
2.49 3.56 2.939 10
2.3 3.449 2.83 9
2.19 3.37 2.78 10
2.06 3.429 2.649 10
1.939 3.32 2.56 10
1.75 3.379 2.379 10
1.709 3.52 2.1 10
1.56 3.659 1.92 10
1.449 4.029 1.689 10
1.54 4.259 1.65 10
1.579 4.46 1.54 10
1.81 4.61 1.56 10
1.89 4.83 1.81 10
1.52 5.64 2.3 10
1.01 6.399 3.27 10
0.5 6.98 4.27 10
0.329 7.19 5.31 10
0.53 7.0 6.069 10
0.599 7.129 6.37 10
0.719 7.379 7.029 10
1.18 7.56 8.389 10
1.99 8.29 9.29 10
2.5 8.83 10.309 10
2.83 9.0 10.45 10
3.47 8.78 10.59 10
4.52 8.34 10.519 10
5.17 7.73 10.15 10
5.75 7.339 9.889 10
5.77 7.16 9.71 10
5.89 7.299 9.17 9
6.18 7.839 8.88 10
6.45 8.62 8.36 10
7.16 9.33 7.509 10
7.74 9.809 7.029 10
7.23 10.349 5.4 10
6.73 10.71 4.81 10
6.54 10.92 4.13 10
6.859 10.98 3.62 10
7.16 11.139 3.05 10
7.68 10.769 2.77 10
7.68 10.019 2.24 10
6.99 9.51 1.86 10
5.9 8.809 1.11 10
4.259 8.599 0.37 10
2.71 9.019 -0.04 10
1.979 9.37 -0.399 10
1.969 9.61 -0.61 10
1.54 10.36 -0.93 10
2.06 10.5 -0.82 10
2.86 9.55 -0.329 10
3.419 8.73 0.269 10
4.21 7.839 0.64 10
4.36 7.089 -0.179 10
3.11 7.19 -1.55 10
1.41 8.51 -3.12 10
0.17 11.28 -4.19 10
0.9 14.349 -4.819 10
3.34 16.039 -5.879 9
5.91 17.72 -7.1 10
8.92 18.34 -7.859 10
11.08 18.449 -9.45 10
13.99 19.689 -10.139 10
16.91 20.42 -10.28 10
18.77 17.99 -10.929 10
17.529 15.78 -12.03 10
15.589 14.63 -12.79 10
14.599 12.469 -14.259 10
13.54 9.76 -14.9 10
12.5 6.31 -14.639 10
10.849 4.65 -13.38 10
9.51 3.61 -12.509 10
8.769 0.7 -10.61 10
7.77 -0.969 -8.269 10
6.009 -1.86 -6.45 10
3.52 -3.5 -4.19 10
0.58 -3.949 -2.8 10
-1.689 -3.689 -1.699 10
-3.49 -3.54 -1.79 10
-3.75 -3.49 -2.19 10
-3.24 -3.5 -3.419 10
-2.35 -3.439 -4.819 10
-1.4 -3.699 -6.39 10
-0.669 -3.97 -7.629 10
-0.299 -3.919 -8.28 10
-0.31 -3.6 -8.69 10
-0.21 -3.179 -8.519 9
0.25 -3.31 -8.349 10
1.199 -3.82 -8.28 10
2.0 -4.279 -8.44 10
2.639 -4.44 -8.63 10
3.389 -4.1 -9.179 10
3.49 -3.57 -9.7 10
3.77 -3.03 -9.74 10
5.13 -2.46 -9.46 10
7.41 -2.73 -9.11 10
9.88 -3.679 -8.91 10
11.639 -5.069 -8.809 10
11.78 -6.359 -9.24 10
11.17 -7.0 -9.929 10
9.429 -7.25 -10.599 10
7.45 -7.19 -10.98 10
5.46 -6.879 -11.48 10
4.06 -6.48 -11.5 10
3.159 -6.02 -11.139 10
2.87 -5.83 -10.69 10
3.12 -6.009 -10.05 10
3.419 -5.95 -9.41 10
3.709 -5.839 -8.73 10
3.76 -5.67 -8.32 10
3.75 -5.22 -7.98 10
3.679 -4.79 -7.69 10
3.649 -4.549 -7.5 10
4.009 -4.56 -7.27 10
4.549 -4.96 -7.43 9
4.95 -5.06 -7.609 10
4.97 -5.15 -7.839 10
5.42 -5.37 -7.919 10
5.93 -5.69 -8.139 10
6.339 -6.129 -8.4 10
6.58 -6.41 -8.8 10
6.839 -6.45 -9.179 10
6.95 -6.72 -9.809 10
6.71 -7.029 -10.28 10
6.33 -6.79 -10.63 10
5.83 -6.48 -10.88 10
5.48 -6.2 -10.82 10
5.359 -5.93 -10.66 10
5.46 -5.75 -10.5 10
5.42 -5.5 -10.17 10
5.49 -5.31 -9.84 10
5.569 -5.339 -9.59 10
5.94 -5.33 -9.12 10
5.98 -5.339 -8.7 10
6.37 -5.21 -8.519 10
5.98 -4.71 -8.53 10
5.37 -4.14 -8.28 10
5.08 -3.99 -8.149 10
5.1 -3.959 -7.899 10
5.49 -3.58 -7.66 10
6.12 -3.419 -7.41 10
6.99 -3.199 -7.149 10
7.24 -2.58 -7.27 10
6.91 -1.55 -7.129 9
6.49 -0.83 -7.19 10
6.5 -0.399 -7.319 10
6.529 0.01 -7.589 10
6.95 0.32 -7.7 10
7.37 0.789 -7.81 10
7.799 1.329 -7.96 10
7.98 1.93 -8.32 10
8.21 2.639 -8.54 10
8.46 3.169 -8.75 10
8.88 3.3 -9.08 10
9.07 3.149 -9.19 10
8.91 3.06 -9.04 10
8.45 3.01 -8.8 10
7.859 2.879 -8.34 10
7.45 2.58 -7.93 10
7.18 2.33 -7.549 10
7.14 2.24 -7.2 10
7.319 2.02 -6.89 10
7.549 1.829 -6.98 10
7.48 2.08 -6.94 10
6.96 2.53 -6.94 10
6.14 2.79 -7.0 10
4.96 3.199 -6.92 10
4.0 3.449 -6.759 10
3.27 3.61 -6.7 10
2.86 4.25 -6.72 10
2.35 5.27 -6.799 10
2.23 6.45 -6.759 9
2.159 7.379 -6.69 10
2.379 7.79 -6.52 10
2.75 7.74 -6.109 10
2.82 7.46 -5.7 10
2.81 7.06 -5.18 10
3.169 6.339 -4.9 10
3.56 5.75 -5.0 10
3.909 5.2 -5.109 10
3.929 4.77 -5.5 10
3.86 4.529 -5.92 10
3.49 4.819 -6.29 10
2.99 4.98 -6.49 10
2.75 4.73 -6.44 10
2.76 4.6 -6.31 10
2.76 4.41 -5.92 10
2.85 4.069 -5.68 10
3.12 3.639 -5.5 10
3.389 3.419 -5.319 10
3.6 3.05 -5.02 10
3.79 3.01 -4.92 10
3.72 3.36 -4.839 10
3.909 3.59 -4.799 10
4.14 3.429 -4.839 10
4.27 3.78 -4.92 10
4.61 4.13 -4.819 10
4.859 4.36 -4.85 10
5.109 4.83 -4.66 10
5.35 5.22 -4.4 9
5.6 5.529 -4.14 10
5.65 6.16 -3.959 10
5.73 6.71 -3.61 10
5.98 7.19 -3.55 10
6.549 7.45 -3.379 10
7.029 7.64 -3.449 10
7.259 7.899 -3.46 10
7.529 7.919 -3.35 10
7.49 8.179 -3.399 10
7.45 8.57 -3.27 10
7.649 8.67 -3.12 10
7.69 9.05 -3.09 10
7.83 9.46 -2.84 10
8.08 9.809 -2.72 10
8.04 10.08 -2.44 10
8.349 10.37 -2.129 10
8.769 10.51 -1.839 10
8.72 10.84 -1.51 10
9.28 11.11 -0.29 10
9.09 11.5 1.319 10
8.98 11.88 2.33 10
9.45 11.0 3.1 10
9.17 10.21 3.97 10
8.58 9.78 4.29 9
8.41 8.83 4.37 10
7.509 8.49 3.79 10
6.319 8.269 2.79 10
5.009 8.16 1.589 10
3.46 8.05 0.32 10
1.79 8.099 -0.83 10
0.429 8.429 -1.74 10
-0.359 9.139 -2.33 10
-0.489 9.809 -2.899 10
0.429 9.5 -2.85 10
1.939 9.059 -2.6 10
3.419 8.3 -2.159 10
4.23 7.41 -1.819 10
4.45 7.06 -1.31 10
3.99 6.799 -1.06 10
3.23 6.68 -1.03 10
2.48 6.85 -1.05 10
2.149 6.94 -1.01 10
2.37 6.69 -1.0 10
2.939 6.799 -1.1 10
3.189 7.089 -1.199 10
3.129 7.41 -1.25 10
2.81 7.96 -1.36 10
2.05 8.62 -1.469 10
1.43 9.23 -1.48 10
1.09 9.86 -1.329 10
1.31 10.3 -1.27 10
1.86 10.87 -1.13 9
2.669 11.389 -1.11 10
3.709 11.54 -0.919 10
4.529 11.75 -0.729 10
4.83 11.73 -0.52 10
4.97 11.62 -0.08 10
4.68 11.11 0.35 10
3.84 10.73 0.61 10
2.95 10.849 0.909 10
2.25 10.719 1.06 10
1.719 11.03 1.06 10
1.959 11.28 1.26 10
2.26 11.29 1.29 10
3.01 11.469 1.39 10
3.75 11.79 1.39 10
4.21 12.08 1.17 10
4.37 12.469 0.82 10
4.37 13.019 0.539 10
4.29 13.509 0.48 10
4.31 13.67 0.359 10
4.42 13.34 0.14 10
4.74 12.719 0.29 10
4.279 12.349 0.269 10
3.77 12.04 0.12 10
3.31 11.889 -0.08 10
3.0 11.639 -0.48 10
2.899 11.09 -0.77 10
2.909 11.19 -1.0 10
2.909 11.41 -1.03 9
3.22 11.5 -1.67 10
4.38 11.5 -2.04 10
5.45 11.09 -2.46 10
6.12 10.44 -2.54 10
6.44 9.719 -2.5 10
6.16 9.15 -2.03 10
5.509 8.639 -1.589 10
5.08 8.269 -1.26 10
4.81 7.899 -0.78 10
4.71 8.019 -0.31 10
4.79 8.389 -0.179 10
5.73 8.29 -0.149 10
6.6 8.21 -0.35 10
6.75 8.21 -0.35 10
6.52 8.13 -0.39 10
5.79 7.819 -0.399 10
4.509 7.62 -0.53 10
3.169 7.25 -0.44 10
1.81 7.19 -0.429 10
0.74 7.1 -0.45 10
0.42 7.16 -0.5 10
0.53 7.39 -0.659 10
0.89 7.64 -0.77 10
1.27 7.71 -0.859 10
1.449 7.779 -1.06 10
1.29 7.779 -0.88 10
1.0 7.48 -1.02 10
0.719 7.21 -1.06 9
0.47 7.129 -1.189 10
0.269 7.0 -1.25 10
0.42 6.759 -1.55 10
0.329 6.81 -1.579 10
0.359 6.91 -1.3 10
-0.049 6.96 -1.35 10
-0.74 6.97 -1.27 10
-1.43 7.21 -1.43 10
-2.379 7.819 -1.61 10
-3.32 8.55 -1.42 10
-3.82 9.04 -1.36 10
-3.52 9.57 -1.28 10
-3.12 10.07 -1.439 10
-2.09 10.33 -1.39 10
-0.849 10.38 -1.17 10
0.32 9.78 -0.729 10
1.39 8.44 0.0 10
2.33 7.009 1.11 10
2.18 6.359 2.429 10
2.169 7.18 4.04 10
2.639 8.69 5.96 10
3.419 11.019 7.99 10
4.11 12.44 9.13 10
4.68 13.12 9.46 10
4.83 13.54 9.21 10
4.549 13.73 8.41 10
4.17 13.179 7.359 10
3.32 12.469 6.25 9
2.2 11.28 5.259 10
1.22 9.79 4.319 10
0.329 8.55 3.77 10
-0.979 7.73 2.939 10
-2.139 7.81 2.2 10
-2.48 9.059 2.51 10
-2.379 9.82 2.379 10
-1.459 10.13 1.979 10
-0.229 10.3 1.93 10
0.51 9.95 1.959 10
0.76 9.91 2.04 10
0.37 9.32 2.18 10
-0.84 8.36 2.31 10
-2.49 8.92 2.81 10
-4.21 10.26 3.82 10
-6.06 11.38 4.56 10
-5.74 12.4 4.64 10
-3.639 12.62 4.66 10
-0.919 12.15 4.5 10
1.91 10.99 4.15 10
3.6 10.09 3.5 10
4.23 9.12 2.73 10
3.3 8.7 2.09 10
1.75 9.07 1.949 10
-0.099 9.15 1.54 10
-1.68 9.07 1.23 10
-2.34 8.79 1.06 10
-2.659 8.44 0.989 9
-2.45 8.42 1.17 10
-2.159 9.099 1.24 10
-1.839 10.03 1.569 10
-1.73 10.84 1.68 10
-1.88 11.809 1.9 10
-2.18 12.809 2.11 10
-2.54 13.75 2.32 10
-2.639 14.5 2.429 10
-2.02 15.04 2.72 10
-1.459 15.19 2.73 10
-0.74 14.94 2.73 10
-0.51 14.53 2.82 10
-0.64 14.09 3.01 10
-1.11 13.37 3.399 10
-1.79 12.54 3.709 10
-2.28 11.66 3.97 10
-2.48 10.849 4.16 10
-2.46 10.269 4.19 10
-2.36 9.809 4.12 10
-2.2 9.49 3.889 10
-2.22 9.349 3.72 10
-2.36 9.21 3.61 10
-2.61 8.94 3.669 10
-2.72 8.71 3.639 10
-2.84 8.4 3.77 10
-2.919 8.17 4.02 10
-3.129 8.019 4.15 10
-3.23 7.85 4.259 9
-3.21 7.7 4.45 10
-3.01 7.68 4.38 10
-2.6 7.589 4.44 10
-2.49 7.509 4.36 10
-2.3 7.339 4.21 10
-2.35 7.23 4.12 10
-2.429 7.12 4.18 10
-2.48 6.98 4.23 10
-2.389 6.87 4.33 10
-2.24 6.859 4.31 10
-2.22 6.81 4.36 10
-2.25 6.7 4.19 10
-2.129 6.649 4.2 10
-2.129 6.67 4.049 10
-1.88 6.68 3.8 10
-1.469 6.649 3.669 10
-1.15 6.62 3.52 10
-0.859 6.56 3.56 10
-0.719 6.41 3.53 10
-0.729 6.35 3.6 10
-0.909 6.33 3.659 10
-1.09 6.22 3.699 10
-1.1 5.99 3.679 10
-1.06 5.819 3.61 10
-0.9 5.71 3.5 10
-0.459 5.5 3.37 10
-0.199 5.319 3.26 10
0.049 5.299 3.21 9
0.099 5.43 3.179 10
0.01 5.6 3.179 10
0.0 5.799 3.199 10
-0.07 5.99 3.25 10
-0.08 6.06 3.23 10
-0.28 6.22 3.199 10
-0.269 6.39 3.26 10
-0.04 6.56 3.25 10
0.11 6.77 3.199 10
0.48 7.04 3.22 10
0.849 7.379 3.32 10
1.04 7.83 3.5 10
1.03 8.28 3.649 10
1.06 8.599 3.879 10
1.16 8.75 3.919 10
1.069 8.91 3.909 10
1.16 9.099 3.889 10
1.28 9.29 3.899 10
1.42 9.74 3.939 10
1.81 10.15 4.06 10
2.07 10.63 3.86 10
2.19 11.0 3.86 10
2.149 11.15 3.879 10
2.26 11.01 3.709 10
1.979 11.17 3.52 10
1.92 10.599 3.55 10
1.8 10.45 3.189 10
1.599 10.349 2.87 9
1.439 10.32 2.649 10
0.909 10.429 2.5 10
0.599 10.78 2.27 10
0.69 10.76 2.27 10
0.729 11.19 2.1 10
0.919 11.36 1.76 10
1.449 11.3 1.66 10
1.99 11.269 1.52 10
2.419 11.19 1.38 10
2.629 11.01 1.449 10
2.54 10.83 1.449 10
2.24 10.519 1.37 10
1.849 10.08 1.38 10
1.339 9.82 1.28 10
1.04 9.53 1.43 10
0.74 9.269 1.569 10
0.57 9.16 1.719 10
0.47 9.09 1.73 10
0.429 9.059 1.66 10
0.399 9.179 1.66 10
0.5 9.37 1.78 10
0.599 9.62 1.8 10
0.71 9.69 1.719 10
0.78 9.78 1.67 10
1.02 9.83 1.68 10
1.23 9.929 1.73 10
1.38 9.889 1.67 10
1.43 9.96 1.64 9
1.469 9.889 1.63 10
1.43 9.75 1.54 10
1.189 9.62 1.51 10
0.87 9.61 1.449 10
0.659 9.639 1.38 10
0.459 9.67 1.39 10
0.51 9.65 1.31 10
0.63 9.7 1.39 10
0.88 9.719 1.41 10
1.02 9.59 1.31 10
0.969 9.51 1.18 10
0.849 9.4 1.069 10
0.7 9.29 1.0 10
0.42 9.26 1.01 10
0.39 9.2 0.969 10
0.269 9.17 0.9 10
0.22 9.2 0.789 10
0.13 9.25 0.77 10
0.07 9.28 0.719 10
0.17 9.32 0.719 10
0.199 9.44 0.659 10
0.12 9.48 0.78 10
-0.02 9.61 0.789 10
-0.14 9.74 0.919 10
-0.17 9.86 0.9 10
-0.11 9.82 0.979 10
-0.04 9.79 0.849 10
0.049 9.83 0.82 9
0.17 9.889 0.76 10
0.28 9.82 0.71 10
0.34 9.83 0.659 10
0.37 9.74 0.62 10
0.29 9.73 0.63 10
0.29 9.71 0.59 10
0.329 9.67 0.64 10
0.42 9.519 0.53 10
0.359 9.36 0.42 10
0.24 9.36 0.24 10
-0.099 9.34 0.12 10
-0.16 9.34 0.06 10
-0.299 9.38 0.049 10
-0.56 9.5 0.06 10
-0.76 9.63 0.21 10
-0.849 9.74 0.38 10
-0.909 9.769 0.44 10
-0.75 9.83 0.62 10
-0.68 9.94 0.71 10
-0.42 9.88 0.799 10
-0.28 9.96 0.849 10
-0.24 10.04 0.83 10
-0.19 10.0 0.799 10
-0.229 10.15 0.82 10
-0.47 10.19 0.84 10
-0.659 10.3 0.969 10
-0.76 10.349 1.17 10
-0.78 10.3 1.29 9
-0.62 10.24 1.43 10
-0.299 10.16 1.51 10
-0.02 10.11 1.51 10
0.13 9.96 1.43 10
-0.02 9.929 1.41 10
-0.44 10.04 1.43 10
-0.909 10.04 1.4 10
-1.43 10.059 1.54 10
-1.68 9.929 1.599 10
-1.78 9.87 1.63 10
-1.64 9.78 1.78 10
-1.38 9.74 1.79 10
-1.27 9.65 1.819 10
-1.13 9.63 1.829 10
-1.13 9.76 1.9 10
-1.23 9.809 1.93 10
-1.449 9.849 1.92 10
-1.63 9.929 1.88 10
-1.829 9.98 1.92 10
-1.939 10.12 1.93 10
-1.81 10.32 1.839 10
-1.55 10.49 1.829 10
-1.28 10.389 1.76 10
-1.209 10.23 1.86 10
-1.28 9.9 2.1 10
-1.5 9.76 2.33 10
-1.87 9.69 2.58 10
-2.169 9.7 2.75 9
-2.169 9.67 2.82 10
-2.08 9.519 2.8 10
-1.819 9.389 2.72 10
-1.469 9.3 2.75 10
-1.11 9.24 2.629 10
-0.789 9.19 2.52 10
-0.61 9.26 2.379 10
-0.669 9.309 2.24 10
-0.82 9.28 2.12 10
-1.09 9.2 2.04 10
-1.28 9.099 1.959 10
-1.56 9.03 1.92 10
-1.579 9.0 1.87 10
-1.599 8.99 1.76 10
-1.589 9.03 1.689 10
-1.48 9.2 1.66 10
-1.449 9.38 1.62 10
-1.37 9.519 1.579 10
-1.319 9.84 1.54 10
-1.15 10.05 1.719 10
-0.93 10.349 1.839 10
