# Accelerometer Data File
# Started @Fri Dec 02 13:27:14 CST 2016
#
#
# sensor Vendor: hTC Corp.
# sensor Name: Accelerometer Sensor
# sensor Resolution: 0.01m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
-3.429 17.94 1.9 10
-0.83 18.119 1.65 10
1.949 18.41 0.96 10
4.64 18.16 0.199 10
7.75 17.97 -0.399 10
11.349 18.07 -1.0 10
15.179 17.85 -1.64 10
19.029 17.96 -2.34 10
24.199 18.69 -3.62 10
28.38 19.15 -4.24 10
35.09 18.38 -5.24 10
39.25 17.51 -6.06 10
39.25 16.379 -6.259 10
39.25 14.62 -6.549 10
39.25 11.65 -6.94 10
39.25 8.88 -7.12 10
39.25 6.56 -7.609 10
39.25 4.99 -8.23 10
39.25 3.3 -8.09 10
39.25 0.669 -7.58 10
38.829 -1.88 -6.12 10
33.899 -4.569 -4.58 10
29.019 -7.21 -2.98 10
24.65 -10.19 -1.35 10
19.83 -12.61 0.5 10
15.599 -14.009 1.56 10
12.38 -15.929 2.899 10
9.33 -17.64 3.8 10
6.56 -18.69 4.259 10
4.77 -19.93 4.589 10
2.72 -21.13 4.7 9
1.63 -21.9 4.9 10
0.02 -23.92 5.74 10
-0.88 -25.06 5.91 10
-1.339 -25.75 5.94 10
-2.12 -26.15 5.81 10
-2.81 -26.17 5.339 10
-2.629 -25.699 4.45 10
-1.819 -25.15 3.51 10
-0.52 -24.09 2.149 10
1.39 -22.89 0.7 10
3.12 -21.58 -0.75 10
4.759 -19.91 -2.22 10
6.049 -18.8 -3.379 10
7.379 -18.25 -4.36 10
9.53 -18.05 -5.089 10
12.73 -18.199 -5.41 10
17.02 -18.41 -4.97 10
22.869 -17.98 -4.47 10
28.8 -16.309 -3.99 10
34.43 -14.389 -4.0 10
39.25 -12.29 -4.069 10
39.25 -7.399 -3.399 10
39.25 -4.15 -3.51 10
39.25 -1.319 -3.1 10
39.25 2.379 -2.1 10
39.25 5.58 -1.66 10
39.25 8.069 -1.569 10
39.25 9.889 -1.329 10
39.12 10.5 -0.69 10
33.13 10.07 0.28 10
28.38 9.19 1.89 10
23.66 8.73 2.96 10
19.34 8.5 3.77 10
16.039 8.42 4.72 10
13.67 8.019 5.299 10
11.36 7.93 5.9 10
9.26 7.17 6.379 10
7.04 6.47 7.089 10
4.509 6.7 7.52 10
2.21 6.95 7.669 10
0.179 7.89 8.08 10
-1.09 9.389 7.919 10
-1.16 11.139 7.14 10
-0.5 12.799 6.839 10
0.089 13.33 6.029 10
1.0 13.53 5.37 10
1.26 13.53 4.759 10
0.56 12.849 4.069 10
-0.24 12.58 3.06 10
-1.64 12.73 1.42 10
-1.87 12.36 -0.489 10
-1.589 11.58 -2.69 10
-0.669 10.09 -5.1 10
2.12 8.71 -7.629 10
3.73 8.04 -10.03 10
5.64 8.51 -12.94 10
7.879 9.17 -15.57 10
10.3 9.8 -17.619 10
14.7 9.57 -19.07 10
20.47 8.67 -20.41 10
26.64 7.74 -21.07 10
32.92 6.15 -20.82 10
36.719 4.339 -20.42 10
38.52 1.969 -20.16 10
38.57 -0.41 -19.99 10
37.05 -2.659 -18.779 9
34.57 -4.839 -16.789 10
31.21 -6.609 -14.15 10
29.24 -7.75 -12.009 10
27.55 -8.769 -10.78 10
25.84 -9.62 -9.269 10
24.47 -10.53 -7.93 10
23.24 -11.78 -6.64 10
21.289 -11.849 -6.37 10
19.14 -11.259 -5.759 10
15.57 -9.84 -5.02 10
12.019 -8.599 -4.65 10
10.51 -8.139 -4.02 10
9.4 -8.149 -3.61 10
7.97 -7.839 -3.179 10
6.43 -7.759 -2.52 10
4.94 -7.79 -1.63 10
3.409 -7.72 -1.05 10
2.72 -7.779 -0.69 10
3.01 -8.63 -0.7 10
3.55 -9.139 -0.69 10
4.16 -9.51 -0.22 10
4.569 -9.929 0.359 10
4.799 -10.62 0.96 10
4.42 -11.15 1.64 10
3.03 -11.639 2.28 10
1.9 -11.49 2.5 10
0.41 -11.099 2.32 10
-0.82 -11.019 1.92 10
-2.02 -10.53 1.25 10
-3.389 -10.07 0.599 10
-3.929 -9.519 -0.329 10
-4.38 -8.41 -1.04 10
-4.46 -6.069 -2.28 10
-4.009 -3.5 -3.919 10
-1.23 -1.459 -4.859 10
3.73 -0.02 -5.72 10
8.94 3.5 -6.6 10
13.639 8.559 -6.48 10
17.199 11.01 -6.47 10
19.93 12.429 -6.44 10
22.779 13.84 -5.87 10
25.93 14.099 -6.41 10
28.76 14.589 -6.629 10
29.019 15.269 -6.819 10
27.4 15.36 -6.5 10
25.279 15.57 -6.29 10
21.72 14.28 -5.42 10
19.01 13.179 -4.779 10
16.41 11.71 -3.75 10
14.259 10.19 -2.69 10
12.139 8.82 -1.79 10
10.28 7.64 -1.17 10
8.769 6.35 -0.489 10
7.54 5.339 0.26 10
6.18 4.46 0.94 10
5.37 3.62 1.35 10
4.9 2.74 1.75 10
4.799 2.08 2.1 10
4.68 1.589 2.18 10
4.69 0.96 2.389 10
4.549 0.64 2.58 10
4.39 0.12 2.48 10
4.36 -0.38 2.19 10
4.23 -1.18 1.949 10
3.79 -1.61 1.469 10
3.24 -1.829 0.88 9
3.08 -2.149 0.669 10
2.85 -2.22 0.47 10
2.53 -2.32 0.25 10
2.51 -2.53 0.21 10
2.379 -2.419 0.24 10
2.2 -2.44 0.14 10
2.149 -2.35 0.06 10
2.21 -2.18 -0.13 10
2.899 -1.599 -0.39 10
3.77 -1.329 -0.48 10
4.35 -0.48 -0.61 10
5.4 0.81 -0.68 10
6.799 2.139 -0.089 10
8.059 3.389 0.5 10
10.13 4.46 0.969 10
11.48 6.02 1.4 10
12.37 7.39 1.819 10
12.21 8.149 2.18 10
11.309 8.8 2.169 10
9.95 8.65 2.169 10
9.01 8.37 2.6 10
8.519 8.45 2.919 10
8.71 9.13 3.149 10
9.13 10.3 3.03 10
10.54 12.71 2.02 10
12.44 14.61 1.16 10
14.04 15.86 0.25 10
16.16 17.199 -0.729 10
19.02 18.65 -1.11 10
20.6 20.189 -1.31 10
22.199 21.57 -1.28 10
24.33 22.31 -0.729 10
25.22 22.609 -0.429 10
26.609 22.84 -0.37 10
28.869 22.369 -0.269 10
30.67 21.02 -0.35 10
31.13 19.38 -0.429 10
30.359 17.38 -1.03 10
27.82 14.679 -1.329 10
24.449 11.38 -1.39 10
20.869 7.95 -1.54 10
17.4 4.65 -1.65 10
14.259 1.49 -1.51 10
11.33 -1.65 -1.37 10
9.099 -4.71 -0.89 10
6.72 -7.33 -0.53 10
3.99 -10.03 0.14 10
1.87 -12.48 0.57 10
-0.14 -14.219 0.82 10
-1.61 -15.25 1.12 10
-2.12 -16.67 1.66 10
-2.58 -17.91 2.07 10
-2.99 -18.32 2.399 10
-2.33 -18.73 2.34 10
-1.069 -19.24 1.56 10
0.76 -19.359 0.14 10
2.47 -19.05 -1.54 10
3.73 -18.18 -3.74 10
4.42 -18.64 -4.42 10
5.72 -18.41 -4.27 10
6.509 -18.43 -4.77 10
8.28 -18.939 -4.95 10
11.92 -19.63 -4.95 10
16.6 -20.65 -5.73 10
23.269 -19.35 -6.0 10
30.55 -15.589 -6.62 9
38.14 -8.24 -7.99 10
39.25 1.449 -9.679 10
39.25 5.08 -8.389 10
39.25 10.11 -5.56 10
39.25 9.91 -3.02 10
38.78 9.59 2.51 10
30.039 10.99 4.319 10
21.43 8.97 4.33 10
15.53 8.599 4.45 10
11.94 8.79 4.47 10
9.32 9.21 4.58 10
7.339 9.87 4.81 10
5.509 11.019 5.319 10
2.95 13.21 5.21 10
0.04 15.889 4.589 10
-2.429 17.289 4.049 10
-4.73 18.84 3.58 10
-6.43 20.369 3.24 10
-7.009 21.17 3.11 10
-6.77 21.529 2.71 10
-5.4 21.17 2.01 10
-4.0 20.22 0.81 10
-2.57 18.82 0.07 10
-1.92 17.14 -0.459 10
-1.449 15.25 -1.03 10
-0.78 13.389 -1.67 10
0.659 12.16 -2.45 10
3.32 12.16 -3.32 10
6.649 12.49 -4.02 10
10.17 13.48 -4.38 10
14.54 14.73 -4.279 10
17.9 15.469 -4.12 10
21.779 15.0 -3.82 10
25.96 14.219 -3.53 10
28.49 14.849 -3.919 10
32.5 14.29 -4.68 10
37.809 13.429 -4.779 10
39.239 12.87 -4.6 10
39.25 12.33 -4.22 10
39.25 11.57 -3.699 10
39.25 10.0 -3.48 10
39.25 8.149 -3.37 10
39.25 6.589 -2.899 10
39.25 4.38 -1.699 10
39.25 1.0 0.12 10
39.25 -2.52 1.829 10
32.92 -6.18 3.51 10
23.9 -11.46 5.42 10
16.55 -14.11 6.1 10
11.2 -16.97 6.97 10
7.64 -19.23 7.31 10
4.4 -20.5 7.12 10
2.2 -21.3 6.589 10
0.29 -21.64 5.72 10
-1.62 -21.199 4.65 10
-2.03 -21.38 4.1 10
-2.19 -21.32 3.889 10
-2.11 -20.369 3.639 10
-1.41 -19.93 3.82 10
-1.48 -19.619 3.59 10
-2.04 -18.98 2.85 10
-1.959 -18.859 2.27 10
-1.63 -18.51 1.42 10
-0.989 -17.59 0.229 10
0.07 -16.91 -0.93 10
1.319 -16.01 -1.91 9
2.61 -15.049 -3.05 10
4.319 -14.41 -3.919 10
5.91 -13.929 -4.31 10
7.94 -13.21 -4.93 10
10.51 -12.809 -4.6 10
14.07 -12.38 -4.279 10
17.84 -11.88 -4.36 10
22.65 -9.519 -5.04 10
29.359 -6.97 -6.46 10
35.19 -4.04 -7.509 10
39.25 -1.069 -8.76 10
39.25 -0.539 -8.639 10
39.25 -0.199 -7.75 10
39.25 2.939 -7.279 10
39.25 5.759 -6.089 10
39.25 7.97 -5.81 10
39.14 9.519 -4.799 10
37.14 10.62 -3.659 10
33.34 11.599 -2.33 10
28.82 12.48 -1.069 10
24.16 12.9 -0.179 10
19.8 13.32 0.31 10
16.23 13.299 0.5 10
13.799 13.03 0.61 10
11.36 12.66 0.75 10
9.15 12.559 1.18 10
6.44 12.45 1.829 10
4.5 12.71 1.949 10
2.56 13.19 2.09 10
0.94 13.63 2.409 10
-1.069 14.269 2.679 10
-2.81 15.089 2.84 10
-4.96 15.65 2.649 10
-6.71 15.969 2.149 10
-7.71 15.61 1.91 10
-8.13 15.16 1.699 10
-7.6 14.469 1.459 10
-6.009 13.86 1.36 10
-4.859 13.84 0.94 10
-4.069 14.269 0.719 10
-2.95 14.45 0.299 10
-1.53 14.969 -0.45 10
1.39 15.42 -1.37 10
4.96 15.71 -1.939 10
9.04 16.0 -2.45 10
13.45 17.41 -3.0 10
17.46 18.18 -2.879 10
20.98 18.359 -2.659 10
24.269 18.22 -2.47 10
30.65 16.4 -1.939 10
36.54 15.03 -2.04 10
39.23 14.37 -2.379 10
39.25 12.46 -2.899 10
39.25 11.19 -4.13 10
39.25 8.71 -3.33 10
39.25 6.279 -3.27 10
39.25 4.31 -2.98 10
39.25 1.16 -2.1 10
35.12 -1.9 -1.18 10
30.26 -4.24 -0.04 10
25.58 -6.19 1.17 10
21.31 -9.2 2.46 10
16.65 -10.98 3.28 10
12.29 -13.019 3.85 10
8.639 -15.53 4.06 10
5.89 -18.13 4.46 9
3.56 -19.91 4.56 10
1.959 -21.85 4.799 10
0.45 -24.189 5.279 10
-1.569 -26.15 5.839 10
-3.5 -28.24 6.279 10
-4.259 -29.81 5.5 10
-5.39 -30.0 4.089 10
-6.109 -29.05 2.47 10
-5.2 -27.869 0.459 10
-3.399 -26.189 -1.27 10
-0.63 -24.269 -2.939 10
1.969 -22.269 -4.29 10
4.4 -20.289 -5.319 10
6.629 -18.43 -6.339 10
8.98 -16.71 -6.91 10
11.54 -15.37 -7.069 10
15.139 -14.88 -7.009 10
19.59 -14.769 -6.259 10
23.519 -14.45 -4.97 10
28.31 -13.42 -3.959 10
36.89 -9.599 -3.37 10
39.239 -3.87 -2.49 10
39.25 1.24 -2.6 10
39.25 5.7 -2.58 10
39.25 8.42 -1.75 10
39.25 10.24 -1.09 10
39.25 11.599 -0.63 10
33.62 12.009 -0.87 10
27.439 10.559 -1.569 10
22.56 9.55 -1.68 10
18.279 9.09 -1.92 10
15.139 8.91 -2.1 10
12.88 9.099 -2.01 10
10.91 9.25 -2.47 10
9.28 9.25 -2.85 10
7.74 8.87 -3.06 10
5.72 8.57 -3.05 10
3.409 8.83 -2.86 10
0.95 9.57 -2.58 10
-1.35 11.53 -2.08 10
-3.56 13.599 -2.59 10
-5.13 15.349 -3.03 0
-5.99 16.51 -2.74 10
-7.089 17.57 -2.6 10
-7.73 18.19 -2.04 10
-7.359 18.81 -1.78 10
-6.95 19.0 -1.99 10
-5.43 18.51 -1.54 10
-3.77 18.119 -1.339 10
-2.0 17.33 -1.04 10
0.11 16.58 -0.74 10
2.22 16.02 -0.75 10
3.86 16.039 -1.0 10
6.52 16.94 -1.8 10
9.63 17.39 -2.46 10
12.599 17.01 -4.24 10
16.139 16.359 -5.529 10
17.69 16.029 -7.45 10
18.83 15.45 -9.389 10
23.56 13.28 -9.9 10
27.609 10.599 -10.62 10
31.189 9.94 -9.49 10
34.719 10.19 -8.429 10
39.25 11.41 -7.149 10
39.25 11.11 -6.529 10
39.25 10.59 -5.009 10
39.25 8.83 -3.77 10
39.25 7.24 -2.75 10
39.25 5.24 -0.96 10
39.25 2.19 0.51 10
35.46 -0.359 1.62 10
30.5 -2.629 2.36 9
25.609 -4.43 3.22 10
21.55 -6.75 4.17 10
17.89 -8.74 4.79 10
14.57 -10.23 5.37 10
12.03 -11.83 6.12 10
9.78 -13.17 6.67 10
8.029 -15.0 7.049 10
6.39 -17.539 7.87 10
3.8 -20.529 8.23 10
1.88 -23.41 8.72 10
0.16 -26.019 8.78 10
-1.48 -27.42 8.74 10
-2.12 -28.039 8.33 10
-2.45 -29.019 7.66 10
-2.85 -29.039 6.549 10
-3.189 -28.63 5.37 10
-3.949 -27.74 3.73 10
-4.069 -26.34 2.27 10
-3.36 -24.619 0.599 10
-0.969 -23.22 -1.079 10
3.83 -21.619 -3.02 10
8.37 -19.96 -4.25 10
13.639 -17.65 -5.569 10
18.91 -15.74 -6.5 10
25.39 -14.12 -7.83 10
34.78 -9.57 -8.96 10
39.219 -4.64 -9.82 10
39.25 0.25 -9.4 10
39.25 5.21 -10.13 9
39.25 7.41 -8.889 10
39.25 12.33 -7.41 10
39.25 15.94 -6.58 10
39.25 17.1 -6.06 10
33.14 16.49 -6.22 10
27.39 14.5 -5.569 10
22.449 13.62 -5.15 10
17.68 13.42 -4.259 10
13.84 13.12 -3.49 10
11.25 12.54 -3.01 10
9.33 12.03 -2.69 10
7.149 11.7 -2.8 10
4.56 12.16 -2.22 10
1.569 13.82 -1.79 10
-0.47 14.88 -1.31 10
-2.54 16.58 -0.719 10
-5.04 17.89 -0.69 10
-7.89 18.82 0.03 10
-10.179 19.58 1.16 10
-11.4 20.05 1.79 10
-11.05 20.38 2.29 10
-10.469 21.0 2.26 10
-8.61 21.18 2.06 10
-6.27 21.619 1.75 10
-4.47 21.51 1.959 10
-2.409 20.93 1.819 10
-0.989 20.15 1.15 10
0.62 18.91 -0.29 10
3.72 18.65 -1.99 10
8.82 19.22 -3.669 9
15.96 19.06 -5.5 10
24.869 18.49 -6.22 10
30.83 20.539 -5.15 10
32.93 22.14 -3.56 10
36.43 21.47 -1.569 10
39.23 19.25 -0.089 10
39.25 15.99 0.96 10
39.25 13.08 1.959 10
39.25 9.29 2.59 10
39.25 6.049 2.6 10
39.25 3.23 2.05 10
39.25 0.11 0.82 10
39.25 -2.31 -0.149 10
38.12 -4.17 -0.17 10
33.71 -5.629 0.17 10
29.24 -7.399 0.659 10
24.96 -9.139 1.37 10
20.859 -10.99 1.91 10
16.41 -13.08 2.46 10
12.12 -16.33 3.06 10
7.919 -19.199 2.76 10
4.9 -21.609 2.659 10
2.56 -23.38 2.669 10
0.32 -25.0 2.46 10
-1.68 -25.869 2.47 10
-2.56 -25.98 2.55 10
-2.46 -25.599 2.73 10
-2.11 -25.3 2.629 10
-1.459 -24.31 2.149 9
-0.22 -23.21 1.36 10
0.55 -22.21 0.03 10
1.569 -21.31 -1.339 10
2.409 -20.26 -3.05 10
3.21 -19.23 -4.27 10
4.47 -18.359 -4.88 10
6.609 -17.57 -5.339 10
9.16 -16.619 -5.25 10
12.34 -15.349 -5.25 10
16.66 -14.889 -5.58 10
22.17 -15.33 -6.72 10
29.26 -14.99 -7.669 10
38.95 -11.98 -8.75 10
39.25 -6.33 -9.2 10
39.25 0.979 -9.3 10
39.25 5.79 -7.71 10
39.25 8.72 -6.04 10
39.25 11.55 -4.79 10
39.25 12.71 -3.02 10
36.86 12.2 -2.429 10
30.0 10.5 -1.92 10
24.619 9.24 -1.24 10
20.46 8.87 -0.69 10
17.56 8.95 -0.29 10
15.57 9.86 -0.41 10
13.88 10.71 -0.849 10
12.17 10.969 -1.23 10
9.83 11.259 -1.18 10
7.29 12.49 -0.65 10
4.569 14.009 -0.07 9
1.89 15.929 0.099 10
-0.719 17.46 0.539 10
-2.639 18.66 1.209 10
-4.66 19.46 1.829 10
-6.68 20.3 2.19 10
-7.629 20.57 2.71 10
-7.899 21.0 3.1 10
-7.46 21.17 3.33 10
-5.529 21.369 3.419 10
-3.919 21.72 3.46 10
-1.99 21.49 3.21 10
-0.14 20.84 3.159 10
1.79 20.47 2.899 10
4.25 20.26 2.169 10
7.149 19.83 1.43 10
10.519 19.449 0.48 10
14.549 19.449 -0.919 10
19.109 19.939 -2.98 10
23.56 20.63 -5.06 10
26.47 22.22 -6.74 10
30.199 21.84 -8.0 10
38.05 19.5 -9.33 10
39.25 18.4 -9.88 10
39.25 16.69 -10.809 10
39.25 14.04 -10.019 10
39.25 10.79 -9.08 10
39.25 7.509 -7.99 10
39.25 3.6 -6.95 10
39.25 1.09 -5.98 9
39.25 -1.04 -4.67 10
38.18 -3.48 -3.28 10
33.649 -5.7 -1.73 10
28.98 -8.029 -0.51 10
24.22 -10.559 0.7 10
19.939 -12.23 1.449 10
16.109 -14.03 2.29 10
13.679 -16.07 2.889 10
11.599 -17.51 3.5 10
9.44 -18.97 4.13 10
6.96 -21.52 4.71 10
3.929 -23.449 5.18 10
1.23 -24.81 5.66 10
-0.59 -26.519 6.129 10
-2.26 -28.31 6.089 10
-3.53 -28.96 5.6 10
-3.909 -29.359 4.509 10
-4.16 -28.81 3.35 10
-3.79 -27.56 2.149 10
-2.99 -26.26 0.71 10
-1.43 -24.529 -0.329 10
0.02 -22.5 -1.23 10
2.28 -20.939 -2.28 10
4.89 -19.71 -3.389 10
7.62 -18.58 -4.72 10
11.01 -17.91 -5.759 10
15.38 -17.46 -6.5 10
20.189 -16.91 -6.37 10
24.93 -16.08 -6.22 10
29.38 -15.019 -6.529 9
35.13 -12.36 -6.77 10
39.23 -8.45 -7.94 10
39.25 -1.62 -10.849 10
39.25 3.889 -10.99 10
39.25 10.09 -10.03 10
39.25 13.99 -8.67 10
39.25 17.91 -6.98 10
39.25 18.69 -5.47 10
38.649 18.08 -3.919 10
31.33 16.32 -2.51 10
25.63 14.53 -1.06 10
20.57 12.83 -0.199 10
16.32 12.09 0.83 10
12.639 11.639 1.189 10
9.88 10.76 0.909 10
7.16 10.24 0.429 10
4.73 9.719 0.02 10
2.18 9.24 -0.14 10
-0.459 9.66 0.199 10
-3.75 10.92 1.11 10
-5.66 11.62 1.3 10
-7.56 12.78 1.86 10
-9.809 14.66 1.709 10
-10.429 16.199 1.4 10
-11.16 18.109 1.28 10
-10.61 19.58 0.74 10
-8.849 20.83 0.179 10
-6.87 21.52 0.03 10
-4.75 22.369 -0.31 9
-2.25 22.68 -0.52 10
-0.11 22.369 -0.65 10
2.54 21.35 -0.56 10
5.23 20.029 -0.669 10
7.859 19.1 -0.48 10
11.969 18.72 -0.39 10
16.289 19.06 -0.87 10
21.109 19.84 -1.829 10
26.269 20.289 -2.659 10
31.72 20.609 -3.54 10
37.51 20.119 -4.42 10
39.239 18.55 -5.44 10
39.25 16.66 -5.569 10
39.25 15.089 -5.74 10
39.25 12.469 -6.299 10
39.25 9.45 -6.279 10
39.25 6.97 -5.839 10
39.25 4.62 -5.14 10
39.25 2.419 -3.98 10
39.23 -0.099 -2.899 10
35.54 -2.18 -1.959 10
31.189 -4.95 -0.96 10
27.199 -7.819 0.07 10
23.439 -10.349 1.05 10
19.8 -13.16 1.99 10
16.219 -14.849 2.47 10
13.04 -17.029 2.95 10
10.62 -19.72 3.01 10
8.23 -22.0 3.35 10
5.24 -24.14 3.659 9
2.58 -26.05 4.069 10
0.55 -27.74 4.11 10
-0.849 -28.76 4.29 10
-1.68 -29.42 3.949 10
-1.829 -29.189 3.58 10
-1.689 -28.51 3.06 10
-0.979 -27.64 2.419 10
0.07 -26.66 1.55 10
1.11 -25.39 0.81 10
2.59 -23.07 -0.399 10
3.919 -21.98 -1.819 10
5.64 -20.77 -3.29 10
8.029 -19.65 -4.89 10
11.269 -18.77 -6.06 10
15.179 -17.46 -6.609 10
20.21 -15.719 -7.2 10
26.949 -13.37 -8.59 10
35.0 -10.37 -10.17 10
39.23 -5.819 -10.87 10
39.25 0.21 -11.19 10
39.25 4.74 -10.54 10
39.25 8.76 -9.309 10
39.25 11.15 -6.91 10
39.25 13.139 -4.44 10
39.25 14.469 -3.179 10
35.32 14.65 -2.33 10
30.16 14.07 -1.8 10
25.39 13.679 -1.069 10
21.63 13.37 -0.38 10
18.27 13.2 -0.07 9
14.48 12.86 0.11 10
12.11 12.37 0.24 10
9.79 11.759 0.22 10
7.819 11.11 0.57 10
6.089 11.16 0.62 10
4.21 11.7 1.29 10
1.68 12.78 1.43 10
-0.78 13.759 1.24 10
-3.11 15.08 0.75 10
-5.629 16.619 0.32 10
-7.37 18.119 0.02 10
-8.38 19.01 0.089 10
-8.23 19.25 0.37 10
-7.509 19.22 1.04 10
-7.12 19.3 1.39 10
-5.89 20.07 1.56 10
-3.909 20.43 1.37 10
-1.39 20.83 0.789 10
2.05 21.47 -0.13 10
5.44 21.689 -0.979 10
9.32 21.43 -1.9 10
13.83 21.47 -3.04 10
17.69 21.449 -4.279 10
21.029 21.1 -5.069 10
24.05 20.609 -5.1 10
29.32 18.939 -5.1 10
35.6 17.43 -5.65 10
39.25 16.029 -6.089 10
39.25 14.24 -6.2 9
39.25 12.0 -5.839 10
39.25 9.099 -5.13 10
39.25 6.19 -3.959 10
39.25 4.41 -2.95 10
39.25 2.899 -2.409 10
39.25 1.81 -1.04 10
39.25 -0.35 -0.199 10
37.86 -3.1 1.0 10
33.21 -5.029 1.939 10
28.17 -6.54 2.629 10
24.09 -8.17 3.09 10
20.75 -9.98 3.6 10
18.06 -11.769 3.899 10
15.28 -13.13 4.04 10
10.54 -17.14 4.22 10
7.18 -20.59 3.99 10
4.58 -23.109 3.86 10
2.659 -24.859 3.8 10
1.38 -26.9 4.41 10
-1.13 -29.48 4.859 10
-3.28 -31.74 5.25 10
-5.44 -34.719 5.92 10
-8.21 -36.55 5.75 10
-9.78 -36.77 4.41 10
-9.55 -35.92 2.83 10
-8.139 -34.309 1.05 10
-4.49 -32.0 -0.969 10
0.329 -29.16 -2.98 10
4.529 -26.75 -4.65 10
8.88 -24.23 -5.85 9
12.67 -21.81 -6.629 10
17.24 -20.43 -6.75 10
23.09 -19.8 -6.509 10
29.849 -19.359 -5.9 10
37.73 -18.029 -5.0 10
39.25 -14.79 -4.37 10
39.25 -10.63 -3.399 10
39.25 -6.14 -3.48 10
39.25 -2.419 -2.59 10
39.25 1.439 -1.28 10
39.25 5.2 -0.82 10
39.25 6.49 -0.799 10
39.059 7.52 -1.42 10
32.77 7.72 -1.689 10
28.71 7.509 -1.86 10
25.539 8.429 -1.969 10
22.58 9.469 -2.04 10
20.689 10.679 -2.48 10
18.72 11.429 -2.78 10
15.98 12.28 -3.46 10
13.33 12.799 -3.29 10
10.48 14.61 -2.899 10
6.44 17.029 -2.26 10
3.34 19.67 -1.93 10
1.339 21.539 -1.88 10
-0.74 22.939 -2.59 10
-2.27 23.68 -2.57 10
-3.149 24.05 -2.33 10
-4.29 24.76 -1.9 9
-4.13 25.269 -0.93 10
-3.709 25.609 -0.199 10
-2.71 25.199 0.329 10
-1.339 24.33 0.669 10
0.429 23.08 0.57 10
2.12 21.359 0.28 10
4.54 19.25 -0.37 10
6.509 17.449 -1.28 10
8.639 15.79 -2.1 10
11.46 14.349 -2.679 10
14.48 14.07 -3.699 10
19.0 14.09 -5.009 10
24.539 13.75 -6.06 10
31.5 12.799 -6.99 10
37.3 11.82 -7.66 10
39.239 10.92 -7.12 10
39.25 10.09 -6.73 10
39.25 8.83 -5.7 10
39.25 6.569 -5.0 10
39.25 3.74 -4.47 10
39.25 1.319 -4.87 10
39.25 -0.64 -4.839 10
39.25 -2.409 -4.16 10
39.25 -3.949 -2.97 10
38.3 -5.79 -1.79 10
33.89 -7.319 -0.44 10
29.49 -9.059 0.489 10
25.35 -10.78 1.449 10
22.07 -12.41 2.129 10
19.26 -14.0 2.99 9
16.18 -14.79 3.52 10
12.79 -15.94 4.33 10
10.139 -17.72 4.85 10
7.799 -18.85 5.31 10
6.18 -19.82 5.629 10
4.529 -21.46 6.109 10
2.3 -22.88 6.64 10
0.48 -24.09 7.12 10
-1.16 -26.13 7.779 10
-3.08 -27.63 7.859 10
-4.17 -28.08 7.85 10
-4.72 -28.279 7.68 10
-4.96 -27.56 6.569 10
-4.27 -27.15 5.069 10
-2.939 -25.689 2.409 10
-1.79 -23.789 0.269 10
0.08 -22.23 -1.699 10
2.6 -20.83 -3.61 10
5.47 -19.689 -5.25 10
8.24 -18.68 -6.17 10
11.69 -17.869 -5.94 10
16.73 -17.44 -5.38 10
22.93 -15.9 -4.529 10
29.9 -14.04 -3.78 10
38.96 -12.42 -3.659 10
39.25 -10.53 -2.879 10
39.25 -6.609 -2.389 10
39.25 -3.77 -2.05 10
39.25 -0.58 -0.78 9
39.25 3.35 0.21 10
39.25 7.609 -0.39 10
39.25 10.29 -0.77 10
39.239 11.889 -0.94 10
33.98 11.15 -0.78 10
28.05 9.74 0.07 10
22.89 8.53 0.799 10
18.35 7.7 1.13 10
13.92 6.58 2.0 10
11.87 5.93 2.62 10
9.889 5.4 2.929 10
8.17 4.93 3.409 10
6.44 4.58 4.04 10
5.109 4.39 4.509 10
3.55 4.62 4.48 10
2.21 5.47 4.589 10
2.07 6.25 4.46 10
1.89 6.609 3.99 10
1.51 7.16 3.59 10
1.9 7.69 3.81 10
1.979 8.109 3.76 10
1.86 8.34 3.75 10
1.689 8.49 3.72 10
1.67 8.679 3.56 10
1.439 9.41 3.1 10
1.68 10.25 2.51 10
1.16 10.55 0.9 10
1.689 10.61 -1.0 10
3.51 9.83 -3.639 10
4.81 9.2 -5.48 9
7.06 8.23 -7.31 10
10.66 8.559 -10.16 10
14.349 10.04 -14.12 10
19.57 11.41 -17.6 10
26.01 9.969 -18.63 10
30.99 8.74 -16.119 10
33.16 7.17 -13.15 10
35.07 5.109 -12.82 10
36.38 1.329 -12.36 10
35.399 -2.629 -12.32 10
33.85 -5.549 -12.59 10
32.2 -7.69 -13.049 10
31.05 -9.16 -13.309 10
30.07 -10.469 -12.45 10
28.9 -11.23 -11.349 10
27.22 -12.16 -10.37 10
25.0 -12.67 -9.61 10
23.17 -12.67 -8.96 10
21.42 -12.309 -8.12 10
