# Accelerometer Data File
# Started @Fri Dec 02 13:32:56 CST 2016
#
#
# sensor Vendor: hTC Corp.
# sensor Name: Accelerometer Sensor
# sensor Resolution: 0.01m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
5.18 6.94 -1.28 10
5.0 8.559 -0.95 10
3.49 12.44 -0.329 10
3.699 18.369 1.15 10
5.89 23.869 1.88 10
9.82 27.369 2.25 10
15.63 30.699 3.26 10
19.98 35.18 4.17 10
22.55 40.059 4.96 10
24.63 40.059 5.089 10
24.699 40.059 4.48 10
22.369 39.89 3.97 10
18.92 36.17 3.8 10
14.57 32.09 3.49 10
10.84 27.84 3.159 10
7.74 23.769 3.07 10
5.35 20.029 2.909 10
3.56 16.5 2.669 10
2.52 12.679 2.149 10
1.39 8.7 1.589 10
0.51 5.009 1.06 10
-0.12 1.839 0.38 10
-0.78 -0.48 -0.28 10
-1.49 -2.159 -0.5 10
-1.9 -3.34 -0.68 10
-1.42 -4.47 -0.52 10
-2.149 -5.69 0.06 10
-2.84 -6.17 0.38 9
-3.3 -6.46 0.55 10
-3.389 -6.6 0.82 10
-3.399 -6.52 1.02 10
-3.169 -6.089 1.23 10
-2.899 -5.29 1.319 10
-2.379 -4.36 1.48 10
-1.99 -3.429 1.43 10
-1.43 -2.45 1.35 10
-1.03 -1.589 1.18 10
-0.729 -0.96 0.919 10
-0.32 -0.539 0.59 10
-0.04 -0.269 0.179 10
0.0 -0.06 -0.04 10
0.13 -0.06 0.01 10
0.38 -0.02 -0.089 10
0.77 -0.049 -0.29 10
1.26 0.199 -0.37 10
1.819 0.489 -0.48 10
2.25 0.729 -0.57 10
2.659 1.36 -0.539 10
3.54 2.62 0.049 10
4.68 4.37 0.55 10
5.95 6.029 1.25 10
7.62 8.04 1.24 10
8.21 9.139 0.81 10
8.45 10.019 0.17 10
7.1 10.99 0.41 10
4.54 13.86 1.17 10
2.62 18.71 1.81 10
1.88 23.75 1.459 10
5.31 27.609 1.51 9
10.66 30.67 1.65 10
15.75 35.5 2.33 10
20.99 38.17 3.09 10
24.06 38.0 2.85 10
23.1 37.13 2.939 10
18.72 35.26 2.129 10
13.92 32.04 2.22 10
9.679 28.59 2.31 10
6.83 25.769 2.3 10
5.23 23.32 2.35 10
4.29 20.869 2.08 10
3.6 18.109 1.959 10
3.149 14.83 1.86 10
2.71 11.57 1.569 10
2.99 8.61 1.39 10
3.75 4.91 1.189 10
3.959 3.179 1.01 10
3.689 0.82 0.789 10
3.1 -0.75 0.77 10
2.53 -2.73 0.909 10
1.569 -4.96 1.189 10
0.049 -6.62 1.18 10
-1.38 -7.74 1.15 10
-2.55 -8.22 1.0 10
-3.689 -8.2 0.93 10
-4.41 -7.69 0.75 10
-4.68 -6.77 0.74 10
-4.46 -5.58 0.799 10
-3.959 -4.54 0.77 10
-3.169 -3.5 0.69 9
-1.99 -2.21 0.57 10
-1.15 -1.09 0.669 10
-0.47 -0.19 0.459 10
0.269 0.489 0.34 10
0.77 0.9 0.14 10
1.06 1.16 -0.13 10
1.14 1.339 -0.47 10
1.28 1.569 -0.69 10
1.51 1.86 -0.849 10
1.939 2.45 -1.0 10
2.1 3.52 -1.03 10
2.04 5.16 -0.849 10
2.51 6.72 -0.64 10
3.709 8.17 -0.47 9
5.2 9.53 -0.04 10
6.66 11.05 0.13 10
7.81 13.08 0.37 10
8.029 16.46 0.75 9
6.71 21.21 1.28 10
5.79 26.59 2.55 10
6.359 28.65 3.01 10
8.069 29.16 2.53 10
9.79 30.51 2.84 10
10.7 32.07 2.79 10
12.099 32.259 2.06 10
13.519 30.88 2.12 10
13.34 29.929 2.45 10
12.309 28.099 2.679 10
10.94 26.01 2.85 10
9.0 24.6 3.29 10
7.08 23.06 3.419 10
5.56 21.25 3.36 10
4.44 19.34 2.97 10
3.8 16.279 2.159 10
3.709 13.2 1.54 10
3.399 10.19 0.77 10
2.95 7.17 0.11 10
2.169 4.62 -0.28 10
1.31 2.639 -0.71 10
0.62 0.74 -0.799 10
0.34 -0.789 -0.51 10
-0.149 -2.23 -0.22 10
-0.62 -3.55 -0.01 10
-1.01 -4.69 0.11 10
-1.29 -5.64 0.47 10
-1.88 -6.04 0.539 10
-2.49 -5.779 0.68 9
-2.96 -5.31 0.81 10
-3.3 -4.62 0.77 10
-3.189 -3.879 0.75 10
-2.83 -3.23 0.719 10
-2.44 -2.57 0.799 10
-1.75 -1.959 0.859 10
-1.12 -1.62 0.95 10
-0.44 -1.37 1.0 10
0.16 -1.13 0.94 10
0.78 -1.03 1.06 10
1.36 -0.81 1.16 10
1.38 -0.39 0.5 10
1.329 0.099 0.01 10
1.27 0.88 -0.329 10
1.18 1.66 -0.849 10
1.439 2.49 -1.11 10
2.09 3.76 -1.339 10
2.36 5.17 -1.56 10
3.07 6.759 -2.06 10
3.83 8.639 -2.58 10
4.89 10.44 -2.54 10
4.96 13.04 -2.129 10
3.959 17.46 -1.27 10
3.1 24.269 -0.01 10
4.17 29.789 1.31 10
7.08 32.94 1.699 10
11.469 34.23 1.959 10
14.509 36.3 1.979 9
16.49 38.03 2.3 10
18.32 37.469 2.139 10
18.44 35.03 1.86 10
16.16 31.929 1.43 10
13.429 28.519 1.36 10
10.41 25.609 1.54 10
6.71 22.75 2.02 10
4.39 20.779 2.23 10
2.629 18.63 2.18 10
1.54 16.369 1.88 10
1.03 13.809 1.459 10
1.13 10.79 1.11 10
1.65 7.85 0.59 10
2.53 5.17 0.199 10
2.86 3.05 -0.11 10
2.669 1.28 -0.26 10
2.6 -0.53 -0.12 10
1.92 -2.54 0.21 10
0.76 -4.19 0.51 10
-0.96 -5.27 0.69 10
-2.19 -5.7 0.669 10
-3.159 -5.94 0.38 10
-3.82 -5.87 0.38 10
-3.99 -5.75 0.48 10
-3.909 -5.38 0.489 10
-3.77 -4.87 0.45 10
-3.47 -4.2 0.24 10
-2.939 -3.55 0.12 9
-2.409 -3.06 -0.03 10
-1.86 -2.74 -0.17 10
-1.24 -2.32 -0.229 10
-0.729 -1.91 -0.24 10
-0.35 -1.62 -0.14 10
-0.25 -1.189 0.02 10
-0.11 -0.859 0.149 10
0.149 -0.75 0.089 10
0.62 -0.489 -0.07 10
1.13 0.01 -0.429 10
1.55 0.719 -0.94 10
2.35 1.449 -1.3 10
3.169 2.2 -1.4 10
4.15 3.699 -1.569 10
4.61 5.279 -1.829 10
4.74 7.1 -1.959 10
4.64 9.679 -1.8 10
3.889 12.83 -1.24 10
2.169 17.46 -0.39 10
2.46 24.119 1.67 10
4.75 31.429 3.419 10
10.0 35.82 4.91 10
17.539 39.12 5.91 10
21.72 40.05 6.1 10
23.84 40.059 7.04 10
22.72 40.059 6.23 10
18.35 39.93 5.94 10
13.519 35.36 5.319 9
9.269 30.66 4.98 10
5.66 27.019 4.79 10
3.47 23.359 4.49 10
2.21 20.31 4.37 10
1.439 17.67 3.879 10
1.199 14.4 3.09 10
1.51 11.03 2.03 10
2.35 7.68 1.09 10
2.75 4.63 0.21 10
2.379 2.04 -0.25 10
1.54 -0.02 -0.32 10
0.789 -2.22 -0.32 10
-0.149 -4.36 -0.049 10
-1.339 -5.99 0.199 10
-2.2 -6.819 0.39 10
-2.659 -7.379 0.52 10
-2.96 -7.56 0.61 10
-3.189 -7.419 0.789 10
-3.08 -6.81 1.09 10
-2.76 -5.77 1.37 10
-2.24 -4.64 1.48 10
-1.75 -3.52 1.63 10
-1.14 -2.24 1.68 10
-0.56 -1.74 1.689 10
0.049 -1.4 1.81 10
0.45 -1.11 1.8 10
0.799 -0.969 1.75 10
0.88 -1.06 1.67 9
0.7 -1.459 1.449 10
0.41 -1.599 1.069 10
0.12 -1.65 0.78 10
-0.049 -1.689 0.429 10
-0.149 -1.839 0.08 10
-0.229 -1.62 -0.35 10
0.06 -1.29 -0.799 10
0.17 -0.83 -1.26 10
0.24 0.849 -1.64 10
0.56 3.0 -1.959 10
0.669 5.16 -1.979 10
1.1 7.149 -2.18 10
1.38 10.4 -1.979 10
1.329 14.99 -1.439 10
0.83 21.369 -0.74 10
1.959 29.07 0.93 10
5.95 36.329 1.61 10
12.08 38.84 0.979 10
16.47 40.059 0.08 10
18.98 40.059 0.35 10
19.05 40.059 0.81 10
15.519 37.62 0.39 10
11.23 33.71 0.57 10
6.58 30.849 1.18 10
3.399 28.15 1.76 10
1.79 25.65 2.51 10
1.52 23.22 3.139 10
2.02 20.96 3.62 10
2.48 18.369 3.629 9
3.149 15.219 3.379 10
3.82 12.04 2.85 10
4.009 9.19 2.29 10
3.28 6.62 1.579 10
2.22 4.08 0.96 10
1.14 1.49 0.71 10
0.11 -1.02 0.359 10
-0.71 -2.86 -0.08 10
-1.469 -4.16 -0.329 10
-2.169 -5.089 -0.44 10
-2.56 -5.75 -0.19 10
-2.57 -6.14 -0.01 10
-2.48 -6.46 0.07 10
-2.429 -6.37 0.179 10
-2.46 -6.02 0.38 10
-2.47 -5.41 0.45 10
-2.51 -4.99 0.51 10
-2.35 -4.56 0.52 10
-2.0 -4.029 0.399 10
-1.599 -3.429 0.47 10
-1.209 -2.909 0.41 10
-0.7 -2.52 0.47 10
0.03 -2.389 0.29 10
0.729 -2.169 0.17 10
1.14 -1.91 0.269 10
1.589 -1.5 0.35 10
1.89 -1.189 0.24 10
2.07 -0.979 0.229 9
2.35 -0.83 0.38 10
2.61 -0.03 0.299 10
2.649 1.4 0.399 10
2.95 3.25 0.179 10
4.18 5.319 0.329 10
5.879 7.509 0.37 10
6.43 11.01 -0.049 10
7.069 16.23 0.84 10
6.759 23.859 2.58 10
8.109 32.259 4.96 10
12.019 37.66 7.339 10
17.619 40.059 8.069 10
22.539 40.059 9.26 10
22.68 40.059 10.15 10
22.109 40.059 10.23 10
20.16 38.34 9.25 10
16.88 35.23 7.97 10
13.99 30.179 6.799 10
10.96 26.46 5.71 10
8.57 22.89 4.71 10
6.859 19.189 3.659 10
5.339 15.98 2.899 10
3.78 13.059 2.22 10
2.37 10.33 1.76 10
1.29 7.629 1.39 10
0.77 5.13 1.02 10
0.9 2.87 0.68 10
1.069 0.96 0.52 9
1.25 -0.489 0.26 10
1.1 -2.79 0.0 10
0.71 -4.69 0.459 10
-0.969 -5.779 0.849 10
-2.57 -6.35 0.719 10
-3.72 -6.819 0.489 10
-4.33 -7.12 0.61 10
-4.64 -7.069 0.93 10
-4.81 -6.529 0.989 10
-4.65 -5.67 0.919 10
-4.02 -4.819 0.909 10
-3.07 -4.29 0.789 10
-2.149 -3.669 0.599 10
-1.26 -2.98 0.04 10
-0.429 -2.35 -0.13 10
0.269 -1.81 -0.11 10
0.65 -1.52 -0.229 10
1.04 -1.14 -0.329 10
1.24 -0.849 -0.329 10
1.189 -0.68 -0.299 10
1.199 -0.59 -0.52 10
1.439 -0.31 -1.02 10
2.5 0.45 -1.56 10
3.199 1.579 -1.93 10
4.39 2.86 -2.21 10
5.58 4.13 -2.149 10
6.6 5.91 -2.399 10
7.5 8.55 -2.32 9
10.03 11.71 -1.17 10
12.29 15.25 0.47 10
12.69 19.279 1.069 10
12.259 24.789 2.679 10
12.9 29.789 5.17 10
14.9 31.49 5.91 10
18.529 30.99 5.92 10
19.279 31.9 6.129 10
18.89 34.05 5.77 10
20.05 33.86 5.64 10
20.1 32.189 5.009 10
19.06 30.34 5.069 10
17.77 28.269 5.279 10
16.17 26.039 5.609 10
14.139 23.68 5.77 10
12.259 21.38 5.609 10
10.67 18.84 5.42 10
9.269 15.88 5.22 10
7.37 12.33 4.4 10
6.009 9.44 3.47 10
4.859 6.399 2.54 10
3.669 3.55 1.709 10
2.72 1.12 0.919 10
1.63 -1.12 0.29 10
0.84 -2.99 -0.29 10
-0.299 -4.5 -0.9 10
-1.329 -5.339 -1.01 10
-2.139 -5.43 -0.669 9
-2.77 -5.04 -0.24 10
-3.36 -4.6 0.07 10
-3.61 -4.62 0.299 10
-3.62 -4.779 0.5 10
-3.29 -4.79 0.47 10
-2.929 -4.97 0.44 10
-2.76 -4.89 0.38 10
-2.659 -4.72 0.199 10
-2.61 -4.54 0.21 10
-2.389 -4.299 0.07 10
-2.07 -4.029 -0.19 10
-2.04 -3.52 -0.269 10
-1.969 -2.99 -0.26 10
-1.939 -2.83 -0.269 10
-1.99 -2.32 -0.32 10
-1.35 -1.89 -0.269 10
-1.0 -1.459 -0.31 10
-0.979 -1.16 -0.599 10
-0.659 -0.799 -1.25 10
0.38 0.35 -1.63 10
1.43 1.81 -2.139 10
2.169 2.909 -2.99 10
2.76 4.069 -2.98 10
2.419 6.29 -2.48 10
2.8 8.7 -2.11 10
3.699 10.29 -2.04 10
4.18 12.75 -1.42 10
3.419 17.39 -0.07 10
2.629 24.99 1.06 9
4.52 33.7 3.0 10
9.0 40.059 4.36 10
15.679 40.059 5.04 10
21.14 40.059 5.29 10
23.859 40.059 4.94 10
24.68 40.059 4.089 10
19.48 40.059 1.88 10
15.349 34.75 1.88 10
10.849 29.4 0.77 10
6.569 25.3 -0.22 10
3.72 21.189 -0.38 10
1.689 17.73 -0.62 10
0.55 15.08 -0.71 10
0.28 12.509 -0.7 10
0.39 9.71 -0.71 10
1.05 6.74 -0.51 10
2.27 3.72 -0.21 10
2.71 1.56 -0.39 10
2.77 0.17 -0.64 10
2.24 -1.13 -1.38 10
1.589 -3.34 -1.0 10
0.659 -5.73 -0.04 10
-0.03 -7.009 1.53 10
-0.84 -7.569 2.5 10
-2.19 -8.26 2.34 10
-3.879 -8.69 1.589 10
-4.839 -8.2 1.05 10
-4.98 -6.97 1.11 9
-4.69 -5.96 1.27 10
-4.069 -5.549 1.66 10
-3.25 -5.089 2.01 10
-2.06 -4.509 2.11 10
-0.74 -3.83 1.88 10
0.24 -3.23 1.48 10
0.89 -2.75 1.25 10
1.36 -2.27 1.05 10
2.169 -2.08 0.75 10
2.48 -1.839 0.489 10
2.09 -1.53 0.049 10
1.199 -1.24 -0.19 10
0.61 -0.659 -0.64 10
1.41 0.179 -1.189 10
2.02 1.0 -1.9 10
2.5 1.91 -2.48 10
3.01 3.33 -2.419 10
3.389 5.75 -2.02 10
4.35 8.74 -1.819 10
5.58 12.28 -2.169 10
5.83 16.32 -2.46 10
6.609 21.55 -1.4 10
8.79 32.719 -0.17 10
11.639 40.059 -0.53 10
17.07 40.059 0.12 10
22.17 40.059 0.599 10
21.539 40.059 -0.07 10
19.75 40.059 -0.06 9
17.039 40.059 -0.04 10
13.62 37.34 -0.26 10
10.469 32.82 -0.11 10
7.41 29.22 -0.02 10
4.94 25.939 0.39 10
3.25 22.58 0.659 10
2.29 19.13 0.58 10
1.67 15.33 0.329 10
1.449 11.36 0.35 10
1.48 7.58 0.16 10
1.75 4.13 -0.14 10
1.9 1.319 -0.48 10
1.75 -1.079 -0.71 10
1.66 -3.179 -0.989 10
1.52 -5.37 -1.04 10
0.459 -7.009 -0.41 10
-1.9 -7.129 0.0 10
-3.46 -6.87 0.149 10
-4.14 -6.94 0.37 10
-4.48 -6.91 0.659 10
-4.43 -6.39 1.02 10
-4.12 -5.73 1.15 10
-3.46 -5.109 1.339 10
-2.71 -4.5 1.39 10
-2.02 -3.87 1.26 10
-1.22 -3.46 1.28 10
-0.45 -2.98 1.24 10
0.28 -2.409 1.35 9
0.78 -2.07 1.37 10
1.15 -1.979 1.28 10
1.29 -2.04 1.199 10
1.27 -2.09 1.04 10
0.96 -1.88 0.69 10
0.89 -1.61 0.25 10
0.799 -1.26 -0.179 10
1.0 -0.62 -0.659 10
1.339 0.359 -1.339 10
1.89 1.939 -2.11 10
2.81 3.78 -2.37 10
3.6 5.92 -2.679 10
4.5 8.87 -2.25 10
7.31 12.429 -1.78 10
9.42 16.07 -2.6 10
9.76 21.88 -1.62 10
10.36 27.66 0.659 10
12.309 33.64 1.13 10
15.41 39.26 1.569 10
19.619 39.85 1.329 10
20.96 39.399 0.52 10
19.13 40.059 1.09 10
17.22 37.96 1.31 10
13.799 34.01 1.18 10
9.11 29.96 1.569 10
4.47 27.05 2.69 10
0.81 24.699 4.11 10
-1.13 21.77 5.04 9
-0.989 18.99 5.31 10
1.52 16.46 5.45 10
4.39 13.91 5.38 10
5.859 11.24 5.39 10
5.9 8.91 5.529 10
4.29 6.399 4.98 10
2.72 3.98 4.43 10
1.37 1.14 3.62 10
-0.02 -1.449 2.53 10
-1.31 -3.62 1.86 10
-2.45 -5.009 1.38 10
-3.399 -5.64 1.0 10
-4.15 -5.879 0.799 10
-4.44 -6.009 0.669 10
-4.29 -6.009 0.34 10
-3.709 -5.779 0.12 10
-3.0 -5.5 0.01 10
-2.25 -5.1 -0.149 10
-1.699 -4.549 -0.229 10
-1.09 -4.049 -0.149 10
-0.48 -3.659 -0.089 10
0.37 -3.46 -0.22 10
0.93 -3.379 -0.329 10
0.9 -2.98 -0.21 10
0.83 -2.45 -0.22 10
0.919 -1.979 -0.34 10
1.68 -1.52 -0.45 10
2.62 -0.969 -0.729 10
2.95 -0.5 -0.989 9
3.03 0.01 -1.24 10
2.929 0.24 -1.449 10
3.12 0.53 -1.67 10
3.129 0.909 -2.24 10
3.49 1.53 -2.31 10
2.919 2.639 -2.01 10
3.35 3.98 -1.92 10
4.24 5.73 -2.06 10
5.1 8.519 -2.419 10
4.85 13.67 -1.979 10
5.39 21.439 0.75 10
9.51 28.609 3.5 10
15.759 33.78 4.279 10
23.5 37.43 5.69 10
27.529 40.059 6.799 10
28.699 40.059 7.589 10
28.55 40.059 7.74 10
27.38 40.059 7.47 10
24.039 36.98 6.77 10
19.85 32.88 5.879 10
16.39 29.58 6.049 10
13.12 25.48 5.259 10
11.45 22.07 4.759 10
9.96 18.33 3.87 10
8.389 14.41 2.79 10
6.549 10.49 1.76 10
4.819 6.629 0.909 10
3.23 2.96 0.34 9
1.86 0.0 -0.299 10
0.669 -2.25 -1.06 10
0.29 -4.009 -1.15 10
0.299 -5.4 -1.1 10
-0.229 -6.83 -1.03 10
-1.01 -7.839 -0.489 10
-1.849 -8.44 0.0 10
-2.74 -8.78 0.17 10
-3.449 -8.66 0.25 10
-3.899 -8.349 0.299 10
-4.06 -7.759 0.53 10
-4.0 -7.049 0.729 10
-3.73 -6.359 0.89 10
-3.24 -5.62 0.969 10
-2.659 -4.87 1.09 10
-1.89 -4.02 1.12 10
-1.37 -3.47 1.02 13
-0.979 -2.79 1.09 10
-0.45 -2.2 1.09 10
0.149 -2.06 0.989 10
0.51 -2.03 0.63 10
0.7 -1.76 0.08 10
0.719 -1.35 -0.47 10
0.7 -1.05 -0.669 10
0.74 -0.729 -0.69 10
0.76 -0.25 -0.969 10
1.24 0.329 -1.199 10
1.829 1.22 -1.67 10
2.69 2.129 -2.04 10
3.639 3.27 -2.35 10
4.16 4.83 -2.04 10
5.18 6.879 -0.76 10
6.92 9.25 0.849 10
8.3 12.91 2.01 10
9.37 19.55 3.11 10
12.219 27.98 6.379 10
19.289 33.63 9.46 10
27.859 34.77 10.269 10
34.77 34.73 10.44 10
36.11 36.46 11.139 10
34.03 37.75 11.58 10
29.34 34.1 9.57 10
24.07 29.939 8.59 10
18.27 26.31 7.68 10
13.549 24.42 7.22 10
10.389 22.769 7.049 10
8.92 20.71 6.64 9
8.099 18.34 6.1 10
7.06 15.73 5.12 10
6.029 12.83 4.089 10
4.81 9.929 3.02 10
3.669 7.02 1.81 10
2.85 4.21 1.04 10
2.36 1.699 0.669 10
2.129 -0.149 0.399 10
2.44 -1.699 -0.049 10
2.34 -3.27 -0.31 10
1.849 -4.92 -0.049 10
1.1 -5.85 0.099 10
-0.01 -6.33 0.24 10
-0.9 -6.21 0.28 10
-1.709 -6.069 0.21 10
-2.53 -5.9 0.47 10
-3.189 -5.549 0.61 10
-3.86 -5.069 0.7 10
-4.35 -4.37 0.65 10
-4.509 -3.689 0.76 10
-4.319 -3.189 0.76 10
-3.74 -2.649 0.83 10
-3.12 -2.21 0.82 10
-2.429 -1.979 0.719 10
-1.73 -1.77 0.32 10
-1.43 -1.459 0.229 10
-1.06 -1.4 0.11 10
-0.37 -1.67 -0.14 10
0.199 -1.839 -0.459 10
0.919 -1.88 -0.74 10
1.13 -1.65 -0.83 10
0.909 -1.28 -0.93 10
0.38 -0.61 -1.17 10
-0.299 0.0 -1.66 10
-0.19 0.64 -2.22 9
0.61 1.41 -2.22 10
2.939 2.33 -2.47 10
5.27 3.8 -3.33 10
7.629 7.069 -3.449 10
10.7 13.139 -1.76 10
14.07 21.38 2.09 10
17.44 30.23 4.17 10
22.63 37.03 4.94 10
31.72 39.09 6.799 10
37.44 38.899 7.029 10
36.57 40.05 6.549 10
33.64 40.059 3.77 10
29.75 40.05 1.78 10
24.189 35.85 1.01 10
19.71 31.08 0.34 10
15.67 27.359 0.87 10
11.82 24.269 1.28 10
9.389 21.15 1.43 10
7.95 17.92 1.23 10
6.12 14.19 0.82 10
4.2 10.37 0.32 10
2.419 6.779 -0.08 10
0.65 2.52 -0.65 10
-0.28 -0.76 -0.63 10
-0.849 -3.5 -0.47 10
-0.669 -5.72 -0.38 10
-0.299 -7.66 0.03 10
-1.15 -8.7 0.41 10
-2.48 -8.65 0.26 10
-3.54 -7.839 0.489 10
-4.1 -7.69 0.659 10
-4.25 -7.83 0.77 10
-4.38 -7.77 0.909 10
-4.279 -7.43 1.069 10
-4.06 -6.83 1.189 9
-3.98 -6.1 1.189 10
-3.59 -5.37 1.28 10
-3.11 -4.66 1.329 10
-2.57 -4.1 1.35 10
-1.77 -3.6 1.459 10
-1.0 -3.08 1.459 10
-0.13 -2.83 1.54 10
0.57 -2.81 1.329 10
1.079 -2.72 1.25 10
1.42 -2.58 1.079 10
1.66 -2.429 0.9 10
1.87 -1.88 0.51 10
2.129 -1.24 0.21 10
2.52 -0.719 -0.06 10
3.25 -0.179 -0.08 10
4.21 0.299 -0.44 10
4.93 1.28 -0.77 10
5.859 2.78 -0.909 10
7.43 4.71 -0.63 10
9.13 7.52 0.04 10
10.36 11.32 0.96 10
11.269 16.109 2.169 10
13.96 22.21 3.929 10
17.02 27.93 6.1 10
20.73 30.49 7.27 10
27.14 30.96 8.71 10
31.63 32.36 10.49 10
32.46 35.059 11.59 10
33.329 37.1 11.88 10
32.75 36.19 12.16 10
29.789 33.559 11.9 10
26.539 30.88 11.66 10
22.97 28.019 11.519 10
19.609 24.93 10.73 10
16.96 21.72 9.719 9
14.309 17.32 8.61 10
11.91 14.179 7.21 10
9.38 11.259 5.569 10
6.899 8.08 4.04 10
4.85 4.72 2.83 10
2.96 1.599 1.77 10
1.41 -1.43 1.26 10
0.51 -3.97 0.799 10
0.12 -5.97 0.69 10
0.299 -7.799 0.659 10
0.25 -9.22 0.5 10
-0.56 -10.019 0.42 10
-1.699 -10.11 0.16 10
-2.629 -10.05 -0.22 10
-3.399 -9.91 -0.53 10
-4.08 -9.55 -0.719 10
-4.71 -8.66 -0.61 10
-4.99 -7.83 -0.61 10
-4.68 -6.99 -0.52 10
-3.99 -6.08 -0.52 10
-3.149 -5.31 -0.269 10
-2.3 -4.56 -0.16 10
-1.35 -4.21 0.089 10
-0.42 -3.83 0.21 10
0.56 -3.34 0.179 10
1.189 -3.06 0.03 10
1.43 -2.97 -0.11 10
1.01 -2.58 -0.089 10
0.38 -2.169 -0.19 10
-0.199 -1.73 -0.64 10
0.11 -1.599 -0.9 10
0.62 -1.02 -1.339 10
1.13 -0.48 -1.949 10
2.09 0.269 -2.389 10
3.419 1.52 -2.82 9
4.43 3.23 -3.139 10
4.6 5.549 -3.07 10
5.45 8.88 -2.129 10
6.839 13.07 -1.189 10
8.4 18.43 0.68 10
10.219 24.35 2.399 10
12.78 29.58 3.659 10
18.58 33.41 5.21 10
25.32 34.48 5.819 10
29.269 35.219 5.529 10
31.08 39.27 5.39 10
32.099 40.04 5.029 10
29.24 36.61 4.64 10
25.029 33.54 4.08 10
20.51 30.74 4.529 10
15.809 28.55 4.799 10
12.71 26.46 4.58 10
10.92 24.63 4.7 10
9.639 22.55 4.38 10
8.0 19.97 3.649 10
6.48 16.66 2.669 10
5.06 12.799 1.52 10
3.959 9.09 0.7 10
3.139 5.47 0.269 10
2.939 2.35 -0.22 10
2.08 -0.179 -0.78 10
1.48 -2.26 -0.94 10
1.43 -4.04 -0.81 10
0.64 -5.49 0.04 10
-0.55 -6.69 0.76 10
-2.07 -7.35 0.909 10
-2.7 -7.62 0.95 10
-3.05 -7.75 1.24 10
-3.439 -7.629 1.41 10
-3.35 -7.02 1.709 9
-3.139 -6.549 1.8 10
-2.82 -6.08 1.9 10
-2.669 -5.549 1.78 10
-2.44 -5.049 1.73 10
-2.06 -4.56 1.65 10
-1.689 -4.38 1.65 10
-1.31 -4.279 1.68 10
-0.849 -4.18 1.75 10
-0.5 -4.16 1.74 10
-0.11 -4.27 1.689 10
0.26 -4.5 1.38 10
0.5 -4.45 0.94 10
0.57 -4.029 0.539 10
0.37 -3.58 0.14 10
0.25 -3.02 -0.21 10
0.34 -2.45 -0.47 10
0.57 -2.1 -0.859 10
1.05 -1.66 -1.339 10
1.55 -1.06 -1.849 10
2.389 -0.459 -1.75 10
2.8 0.22 -1.61 10
3.51 1.4 -2.0 10
4.36 3.52 -1.86 10
5.35 7.06 -1.09 10
6.48 11.67 -0.64 10
7.509 18.05 0.179 10
10.309 25.1 2.1 10
15.25 29.529 4.49 10
24.71 32.899 6.129 10
33.48 35.84 6.29 10
38.18 40.059 7.24 10
39.25 40.059 8.929 10
39.25 40.059 8.36 10
39.0 40.059 7.029 10
32.279 36.78 5.52 9
25.859 33.42 6.259 10
20.619 30.32 6.85 10
17.25 27.449 7.12 10
15.33 24.76 7.569 10
13.94 21.699 7.46 10
12.16 18.23 6.319 10
10.15 14.299 5.06 10
7.839 10.26 3.86 10
5.18 5.279 2.25 10
3.35 1.449 1.439 10
1.75 -1.81 0.489 10
0.9 -3.959 0.21 10
0.48 -5.74 0.03 10
0.429 -7.43 -0.08 10
-0.57 -8.69 0.63 10
-1.75 -9.29 0.849 10
-2.46 -9.889 0.669 10
-3.09 -10.01 0.63 10
-3.78 -9.5 0.5 10
-4.18 -8.78 0.55 10
-3.929 -8.28 0.51 10
-3.72 -7.6 0.32 10
-3.49 -6.67 0.489 10
-3.27 -6.009 0.58 10
-2.659 -5.779 0.599 10
-2.04 -5.73 0.62 10
-1.63 -5.71 0.59 10
-1.49 -5.69 0.229 10
-1.17 -6.16 0.21 10
-0.75 -6.279 0.42 10
-0.39 -6.109 0.359 10
0.0 -5.92 0.049 10
0.359 -5.259 -0.32 10
0.849 -4.799 -0.48 10
1.1 -4.02 -0.62 9
1.61 -3.179 -0.76 10
2.37 -2.19 -0.93 10
2.59 -1.25 -1.28 10
2.649 -0.459 -1.439 10
2.82 0.229 -1.329 10
3.379 0.55 -1.22 10
3.73 1.209 -1.16 10
3.97 2.73 -1.48 10
4.509 5.259 -1.35 10
6.12 9.38 -0.969 10
8.769 14.95 -0.58 10
11.87 21.25 -0.149 10
15.389 28.779 0.84 10
20.96 37.559 3.06 10
27.16 40.05 3.52 10
33.45 40.059 4.08 10
33.899 40.059 3.53 10
33.09 40.059 4.259 10
32.14 40.059 4.529 10
28.46 39.05 3.62 10
23.289 33.29 3.86 10
17.75 29.06 4.02 10
13.67 24.939 4.38 10
11.01 20.98 4.77 10
9.07 17.08 5.009 10
7.49 13.53 5.06 10
5.879 10.01 4.64 10
